# unit;contract address;decimals
OOKS;0x69d9905b2e5f6f5433212b7f3c954433f23c1572;18
OPCT;0xdb05ea0877a2622883941b939f0bb11d1ac7c400;18
OPEN;0x69e8b9528cabda89fe846c67675b5d73d463a916;18
OPIUM;0x888888888889c00c67689029d7856aac1065ec11;18
ORAI;0x4c11249814f11b9346808179cf06e71ac328c1b5;18
ORAO;0xee1cea7665ba7aa97e982edeaecb26b59a04d035;18
ORC;0x662b67d00a13faf93254714dd601f5ed49ef2f51;18
ORN;0x0258f474786ddfd37abce6df6bbb1dd5dfc4434a;8
OUSD;0x2a8e1e676ec238d8a992307b495b45b3feaa5e86;18
OXY;0x965697b4ef02f0de01384d0d4f9f782b1670c163;6
PAD;0xea7cc765ebc94c4805e3bff28d7e4ae48d06468a;18
PAID;0x1614f18fc94f47967a3fbe5ffcd46d4e7da3d787;18
PAINT;0x4c6ec08cf3fc987c6c4beb03184d335a2dfc4042;18
PAWTH;0xaecc217a749c2405b5ebc9857a16d58bdc1c367f;9
PBR;0x298d492e8c1d909d3f63bc4a36c66c64acb3d695;18
PBX;0xd528cf2e081f72908e086f8800977df826b5a483;18
PCNT;0x657b83a0336561c8f64389a6f5ade675c04b0c3b;18
PDEX;0xf59ae934f6fe444afc309586cc60a84a0f89aaea;18
PEAK;0x630d98424efe0ea27fb1b3ab7741907dffeaad78;8
PENDLE;0x808507121b80c02388fad14726482e061b8da827;18
PERI;0x5d30ad9c6374bf925d0a75454fa327aacf778492;18
PERL;0xeca82185adce47f39c684352b0439f030f860318;18
PERP;0xbc396689893d065f41bc2c6ecbee5e0085233447;18
PGT;0xeaccb6e0f24d66cf4aa6cbda33971b9231d332a1;18
PHNX;0x38a2fdc11f526ddd5a607c1f251c065f40fbf2f7;18
PHX;0xaec65404ddc3af3c897ad89571d5772c1a695f22;18
PICKLE;0x429881672b9ae42b8eba0e26cd9c73711b891ca5;18
PIPT;0x26607ac599266b21d13c7acf7942c7701a8b699c;18
PKF;0x8b39b70e39aa811b69365398e0aace9bee238aeb;18
PKG;0x02f2d4a04e6e01ace88bd2cd632875543b2ef577;18
PKR;0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c;18
PLA;0x3a4f40631a4f906c2bad353ed06de7a5d3fcb430;18
PLOT;0x72f020f8f3e8fd9382705723cd26380f8d0c66bb;18
PLSPAD;0x8a74bc8c372bc7f0e9ca3f6ac0df51be15aec47a;18
PMON;0x1796ae0b0fa4862485106a0de9b654efe301d0b2;18
POLI;0xa1a36d3537bbe375cc9694795f663ddc8d516db9;18
POLK;0xd478161c952357f05f0292b56012cd8457f1cfbf;18
POLS;0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa;18
POND;0x57b946008913b82e4df85f501cbaed910e58d26c;18
POOLZ;0x69a95185ee2a045cdc4bcd1b1df10710395e4e23;18
PPAY;0x054d64b73d3d8a21af3d764efd76bcaa774f3bb2;18
PPBLZ;0x4d2ee5dae46c86da2ff521f7657dad98834f97b8;18
PRARE;0x2c2f7e7c5604d162d75641256b80f1bf6f4dc796;18
PRE;0xec213f83defb583af3a000b1c0ada660b1902a0f;18
PRIA;0xb9871cb10738eada636432e86fc0cb920dc3de24;18
PROS;0x8642a849d0dcb7a15a974794668adcfbe4794b56;18
PRQ;0x362bc847a3a9637d3af6624eec853618a43ed7d2;18
PRT;0x6d0f5149c502faf215c89ab306ec3e50b15e2892;18
PSP;0xcafe001067cdef266afb7eb5a286dcfd277f3de5;18
PTF;0xc57d533c50bc22247d49a368880fb49a1caa39f7;18
PUNDIX;0x0fd10b9899882a6f2fcb5c371e17e70fdee00c38;18
PUSH;0xf418588522d5dd018b425e472991e52ebbeeeeee;18
PYLON;0xd7b7d3c0bda57723fb54ab95fd8f9ea033af37f2;18
PYR;0x9534ad65fb398e27ac8f4251dae1780b989d136e;18
QRDO;0x4123a133ae3c521fd134d7b13a2dec35b56c2463;8
QUICK;0x6c28aef8977c9b773996d0e8376d2ee379446f2f;18
RACA;0x12bb890508c125661e03b09ec06e404bc9289040;18
RAE;0xe5a3229ccb22b6484594973a03a3851dcd948756;18
RAGE;0x94804dc4948184ffd7355f62ccbb221c9765886f;18
RAI;0x03ab458634910aad20ef5f1c8ee96f1d6ac54919;18
RAINI;0xeb953eda0dc65e3246f43dc8fa13f35623bdd5ed;18
RAMP;0x33d0568941c0c64ff7e0fb4fba0b11bd37deed9f;18
RARE;0xba5bde662c17e2adff1075610382b9b691296350;18
RAY;0x5245c0249e5eeb2a0838266800471fd32adb1089;6
RAZE;0x5eaa69b29f99c84fe5de8200340b4e9b4ab38eac;18
RAZOR;0x50de6856358cc35f3a9a57eaaa34bd4cb707d2cd;18
RBC;0xa4eed63db85311e22df4473f87ccfc3dadcfa3e3;18
RBN;0x6123b0049f904d730db3c36a31167d9d4121fa6b;18
REAP;0x1fc5ef0337aea85c5f9198853a6e3a579a7a6987;18
REDPANDA;0x514cdb9cd8a2fb2bdcf7a3b8ddd098caf466e548;9
RELI;0x0e58ed58e150dba5fd8e5d4a49f54c7e1e880124;18
RENDOGE;0x3832d2f059e55934220881f831be501d180671a7;8
REVV;0x557b933a7c2c45672b610f8954a3deb39a51a8ca;18
RFI;0xa1afffe3f4d611d252010e3eaf6f4d77088b0cd7;9
RFOX;0xa1d6df714f91debf4e0802a542e13067f31b8262;18
RGT;0xd291e7a03283640fdc51b121ac401383a46cc623;18
RIGEL;0x4ca0654f4fc1025cf1a17b7459c20ac0479522ad;18
RIO;0xf21661d0d1d76d3ecb8e1b9f1c923dbfffae4097;18
RISE;0x0cd022dde27169b20895e0e2b2b8a33b25e63579;18
RLY;0xf1f955016ecbcd7321c7266bccfb96c68ea5e49b;18
RNBW;0xe94b97b6b43639e238c851a7e693f50033efd75c;18
ROCKI;0xff44b937788215eca197baaf9af69dbdc214aa04;18
ROGUE;0x6ac665c0de9a6ca72b85757b141aa9c428828aca;8
ROOK;0xfa5047c9c78b8877af97bdcb85db743fd7313d4a;18
ROUTE;0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4;18
ROYA;0x7eaf9c89037e4814dc0d9952ac7f888c784548db;18
RPG;0x0e5c8c387c5eba2ecbc137ad012aed5fe729e251;18
RSV;0x196f4727526ea7fb1e17b2071b3d8eaa38486988;18
RVF;0xdc8af07a7861bedd104b8093ae3e9376fc8596d2;18
RVP;0x17ef75aa22dd5f6c2763b8304ab24f40ee54d48a;18
SAITO;0xfa14fa6958401314851a17d6c5360ca29f74b57b;18
SAKE;0x066798d9ef0833ccc719076dab77199ecbd178b0;18
SAND;0x3845badade8e6dff049820680d1f14bd3903a5d0;18
SARCO;0x7697b462a7c4ff5f8b55bdbc2f4076c2af9cf51a;18
SATA;0x3ebb4a4e91ad83be51f8d596533818b246f4bee1;18
SATT;0xdf49c9f599a0a9049d97cff34d0c30e468987389;18
SDAO;0x993864e43caa7f7f12953ad6feb1d1ca635b875f;18
SDT;0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f;18
SEELE;0xb1e93236ab6073fdac58ada5564897177d4bcc43;18
SEEN;0xca3fe04c7ee111f0bbb02c328c699226acf9fd33;18
SENSO;0xc19b6a4ac7c7cc24459f08984bbd09664af17bd1;0
SEPA;0x10994aa2fb8e6ba5d9fb2bc127ff228c4fe6167f;18
SETH;0x78b039921e84e726eb72e7b1212bb35504c645ca;18
SFG;0x8a6aca71a218301c7081d4e96d64292d3b275ce0;18
SFI;0xb753428af26e81097e7fd17f40c88aaa3e04902c;18
SGT;0x24c19f7101c1731b85f1127eaa0407732e36ecdd;18
SHAKE;0x6006fc2a849fedaba8330ce36f5133de01f96189;18
SHARE;0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d;9
SHIB;0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce;18
SHOE;0x0fd67b4ceb9b607ef206904ec73459c4880132c9;18
SHOPX;0x7bef710a5759d197ec0bf621c3df802c2d60d848;18
SHROOM;0xed0439eacf4c4965ae4613d77a5c2efe10e5f183;18
SIG;0x7777777777697cfeecf846a76326da79cc606517;18
SKEY;0x06a01a4d579479dd5d884ebf61a31727a3d8d442;8
SKL;0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7;18
SKM;0x048fe49be32adfc9ed68c37d32b5ec9df17b3603;18
SKYRIM;0x2610f0bfc21ef389fe4d03cfb7de9ac1e6c99d6e;18
SLICE;0x0aee8703d34dd9ae107386d3eff22ae75dd616d1;18
SLP;0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25;0
SMARTCREDIT;0x72e9d9038ce484ee986fea183f8d8df93f9ada13;18
SMI;0xcd7492db29e2ab436e819b249452ee1bbdf52214;8
SMT;0xb17548c7b510427baac4e267bea62e800b247173;18
SNOW;0xfe9a29ab92522d14fc65880d817214261d8479ae;18
SOAR;0xbae5f2d8a1299e5c4963eaff3312399253f27ccb;9
SOCKS;0x23b608675a2b2fb1890d3abbd85c5775c51691d5;18
SOTA;0x0dde6f6e345bfd23f3f419f0dfe04e93143b44fb;18
SOUL;0x79c75e2e8720b39e258f41c37cc4f309e0b0ff80;8
SOV;0xbdab72602e9ad40fc6a6852caf43258113b8f7a5;18
SPC;0x86ed939b500e121c0c5f493f399084db596dad20;18
SPH;0xa0cf46eb152656c7090e769916eb44a138aaa406;18
SPI;0x9b02dd390a603add5c07f9fd9175b7dabe8d63b7;18
SPWN;0xe516d78d784c77d479977be58905b3f2b1111126;18
SSV;0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54;18
STACK;0x56a86d648c435dc707c8405b78e2ae8eb4e60ba4;18
STAK;0x1f8a626883d7724dbd59ef51cbd4bf1cf2016d13;18
STARL;0x8e6cd950ad6ba651f6dd608dc70e5886b1aa6b24;18
STARS;0xc55c2175e90a46602fd42e931f62b3acc1a013ca;18
STBU;0x212dd60d4bf0da8372fe8116474602d429e5735f;18
STC;0x15b543e986b8c34074dfc9901136d9355a537e7e;18
STETH;0xae7ab96520de3a18e5e111b5eaab095312d7fe84;18
STKR;0x89dcff5fd892f2bfc8b75dba12804b651f769579;18
STND;0x9040e237c3bf18347bb00957dc22167d0f2b999d;18
STOS;0x08c32b0726c5684024ea6e141c50ade9690bbdcc;18
STPL;0x9b5c2be869a19e84bdbcb1386dad83a2ec8dae82;18
STRK;0x74232704659ef37c08995e386a2e26cc27a8d7b1;18
STRP;0x97872eafd79940c7b24f7bcc1eadb1457347adc9;18
STZEN;0x31b595e7cfdb624d10a3e7a562ed98c3567e3865;8
SUPER;0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55;18
SURE;0xcb86c6a22cb56b6cf40cafedb06ba0df188a416e;18
SUSD;0x57ab1ec28d129707052df4df418d58a2d46d5f51;18
SUSHI;0x6b3595068778dd592e39a122f4f5a5cf09c90fe2;18
SUTER;0xaa2ce7ae64066175e0b90497ce7d9c190c315db4;18
SVX;0xc434b27736a6882d33094d34792999702860a13c;9
SWASH;0xa130e3a33a4d84b04c3918c4e5762223ae252f80;18
SWINGBY;0x8287c7b963b405b7b8d467db9d79eec40625b13a;18
SWRV;0xb8baa0e4287890a5f79863ab62b7f175cecbd433;18
SWTH;0xb4371da53140417cbb3362055374b10d97e420bb;8
SYLO;0xf293d23bf2cdc05411ca0eddd588eb1977e8dcd4;18
SYN;0x1695936d6a953df699c38ca21c2140d497c08bd9;18
SYNC;0xb6ff96b8a8d214544ca0dbc9b33f7ad6503efd32;18
TAD;0x9f7229af0c4b9740e207ea283b9094983f78ba04;18
TALK;0xcaabcaa4ca42e1d86de1a201c818639def0ba7a7;18
TAN;0x2c36204a0712a2a50e54a62f7c4f01867e78cb53;18
TANGO;0x182f4c4c97cd1c24e1df8fc4c053e5c47bf53bef;18
TAP;0x7f1f2d3dfa99678675ece1c243d3f7bc3746db5d;18
TARA;0xf001937650bb4f62b57521824b2c20f5b91bea05;18
TCORE;0x7a3d5d49d64e57dbd6fbb21df7202bd3ee7a2253;18
TEL;0x467bccd9d29f223bce8043b84e8c8b282827790f;2
TFBX;0x4057db5bd9f67a566aa10e5587b1a964affc6a16;18
THN;0x2e95cea14dd384429eb3c4331b776c4cfbb6fcd9;18
TIDAL;0x29cbd0510eec0327992cd6006e63f9fa8e7f33b7;18
TIK;0x0922f1d808adc3a4444bed2f73fac53a1a2a5859;18
TIME;0x485d17a6f1b8780392d53d64751824253011a260;8
TITAN;0x3a8cccb969a61532d1e6005e2ce12c200caece87;18
TKING;0x24e89bdf2f65326b94e36978a7edeac63623dafa;18
TLM;0x888888848b652b3e3a0f34c96e00eec0f3a23f72;4
TOC;0x549905519f9e06d55d7dfcd4d54817780f6b93e8;18
TOKO;0xa0f0546eb5e3ee7e8cfc5da12e5949f3ae622675;18
TON;0x2be5e8c109e2197d077d13a82daead6a9b3433c5;18
TONE;0x2ab6bb8408ca3199b8fa6c92d5b455f820af03c4;18
TORN;0x77777feddddffc19ff86db637967013e6c6a116c;18
TOTM;0x6ff1bfa14a57594a5874b37ff6ac5efbd9f9599a;18
TOWER;0x1c9922314ed1415c95b9fd453c3818fd41867d0b;18
TRADE;0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1;18
TRADE;0x6f87d756daf0503d08eb8993686c7fc01dc44fb1;18
TRB;0x88df592f8eb5d7bd38bfef7deb0fbc02cf3778a0;18
TRIBE;0xc7283b66eb1eb5fb86327f08e1b5816b0720212b;18
TRIX;0x056354f3ff20743aa4c0da365603871c7000b081;18
TRL;0x58f9102bf53cf186682bd9a281d3cd3c616eec41;18
TRU;0x4c19596f5aaff459fa38b0f7ed92f11ae6543784;8
TRUST;0x57700244b20f84799a31c6c96dadff373ca9d6c5;18
TSX;0x734c90044a0ba31b3f2e640c10dc5d3540499bfd;18
TVK;0xd084b83c305dafd76ae3e1b4e1f1fe2ecccb3988;18
TXA;0x4463e6a3ded0dbe3f6e15bc8420dfc55e5fea830;18
TXL;0x8eef5a82e6aa222a60f009ac18c24ee12dbf4b41;18
TYC;0x3a82d3111ab5faf39d847d46023d9090261a658f;18
UAXIE;0x68b1cadb8d5ab0c97fe9d9fbe0eb60acb329fe3f;18
UBXT;0x8564653879a18c560e7c0ea0e084c516c62f5653;18
UCM;0x5fb99a3593d7088e44377a1beb27739bd928f269;18
UDO;0xea3983fc6d0fbbc41fb6f6091f68f3e08894dc06;18
UDOKI;0x7e6c38d007740931e4b419bf15a68c79a0fb0c66;18
UFO;0x249e38ea4102d0cf8264d3701f1a0e39c4f2dc3b;18
UFT;0x0202be363b8a4820f3f4de7faf5224ff05943ab1;18
UMA;0x04fa0d235c4abf4bcf4787af4cf447de572ef828;18
UMASK;0x5872e64c3f93363822d2b1e4717be3398fdcea51;18
UMB;0x6fc13eace26590b80cccab1ba5d51890577d83b2;18
UMX;0x10be9a8dae441d276a5027936c3aaded2d82bc15;18
UNCX;0xadb2437e6f65682b85f814fbc12fec0508a7b1d0;18
UNISTAKE;0x9ed8e7c9604790f7ec589f99b94361d8aab64e5e;18
UNV;0xf009f5531de69067435e32c4b9d36077f4c4a673;18
UPUNK;0x8d2bffcbb19ff14a698c424fbcdcfd17aab9b905;18
UQC;0x8806926ab68eb5a7b909dcaf6fdbe5d93271d6e2;18
URQA;0x1735db6ab5baa19ea55d0adceed7bcdc008b3136;18
URUS;0x6c5fbc90e4d78f70cc5025db005b39b03914fc0c;18
USDN;0x674c6ad92fd080e4004b2312b45f796a192d27a0;18
UTK;0xdc9ac3c20d1ed0b540df9b1fedc10039df13f99c;18
UTU;0xa58a4f5c4bb043d2cc1e170613b74e767c94189b;18
UUNICLY;0x3d9233f15bb93c78a4f07b5c5f7a018630217cb3;18
VAB;0xe7ae6d0c56cacaf007b7e4d312f9af686a9e9a04;18
VAL;0xe88f8313e61a97cec1871ee37fbbe2a8bf3ed1e4;18
VBIT;0xb8366948b4a3f07bcbf14eb1739daa42a26b07c4;18
VDR;0xed3d4e446a96dc3b181b64b75c3c70da41dc3cbe;18
VEGA;0xcb84d72e61e383767c4dfeb2d8ff7f4fb89abc6e;18
VEMP;0xcfeb09c3c5f0f78ad72166d55f9e6e9a60e96eec;18
VGX;0x3c4b6e6e1ea3d4863700d7f76b36b7f3d3f13e3d;8
VI;0x8b6c3b7c01d9db4393f9aa734750f36df1543e9a;18
VIDT;0xfef4185594457050cc9c23980d301908fe057bb1;18
VIDYA;0x3d3d35bb9bec23b06ca00fe472b50e7a4c692c30;18
VISR;0xf938424f7210f31df2aee3011291b658f872e91e;18
VLXPAD;0xb8e3bb633f7276cc17735d86154e0ad5ec9928c0;18
VNLA;0xb97faf860045483e0c7f08c56acb31333084a988;18
VOX;0x12d102f06da35cc0111eb58017fd2cd28537d0e1;18
VPP;0x5eeaa2dcb23056f4e8654a349e57ebe5e76b5e6e;18
VRA;0xf411903cbc70a74d22900a5de66a2dda66507255;18
VSP;0x1b40183efb4dd766f11bda7a7c3ad8982e998421;18
VTX;0xceb286c9604c542d3cc08b41aa6c9675b078a832;18
WAG;0x7fa7df4996ac59f398476892cfb195ed38543520;18
WAIF;0xb2279b6769cfba691416f00609b16244c0cf4b20;18
WARP;0xed40834a13129509a89be39a9be9c0e96a0ddd71;18
WCK;0x09fe5f0236f0ea5d930197dce254d77b04128075;18
WEB;0xf344490abd414dafa97f34c8ca501b0aa5bf8873;1
WELL;0x1b06b43f3b0bbad73784d858c782e029f3f5af14;18
WG0;0xa10740ff9ff6852eac84cdcff9184e1d6d27c057;18
WHALE;0x9355372396e3f6daf13359b7b607a3374cc638e0;4
WHITE;0x5f0e628b693018f639d10e4a4f59bd4d8b2b6b44;18
WILD;0x2a3bff78b79a009976eea096a51a948a3dc00e34;18
WINR;0x27460aac4b005de72e2326bd8391c27fb41780f8;18
WNCG;0xf203ca1769ca8e9e8fe1da9d147db68b6c919817;18
WOM;0xbd356a39bff2cada8e9248532dd879147221cf76;18
WON;0x1eddee3fa21591a9637f88dab9615c33ee636b9d;18
WOO;0x4691937a7508860f876c9c0a2a617e7d9e945d4b;18
WOWS;0x672ef7e4fe230b5ca1466c5fdd40588d30fdf90a;18
WOZX;0x34950ff2b487d9e5282c5ab342d08a2f712eb79f;18
WQT;0x06677dc4fe12d3ba3c7ccfd0df8cd45e4d4095bf;18
WRC;0x72adadb447784dd7ab1f472467750fc485e4cb2d;6
WVG0;0x25c7b64a93eb1261e130ec21a3e9918caa38b611;18
XAMP;0xf911a7ec46a2c6fa49193212fe4a2a9b95851c27;9
XAUT;0x68749665ff8d2d112fa859aa293f07a622782f38;6
XCUR;0xe1c7e30c42c24582888c758984f6e382096786bd;8
XDNA;0x8e57c27761ebbd381b0f9d09bb92ceb51a358abb;18
XED;0xee573a945b01b788b9287ce062a0cfc15be9fd86;18
XEND;0xe4cfe9eaa8cdb0942a80b7bc68fd8ab0f6d44903;18
XFI;0x5befbb272290dd5b8521d4a938f6c4757742c430;18
XFT;0xabe580e7ee158da464b51ee1a83ac0289622e6be;18
XIOT;0x31024a4c3e9aeeb256b825790f5cb7ac645e7cd5;3
XIV;0x44f262622248027f8e2a8fb1090c4cf85072392c;18
XMON;0x3aada3e213abf8529606924d8d1c55cbdc70bf74;18
XNK;0xbc86727e770de68b1060c91f6bb6945c73e10388;18
XNL;0x06a00715e6f92210af9d7680b584931faf71a833;18
XNO;0xc03a652efbbacfabde37cd66c7a4ff4332f7186c;18
XOR;0x40fd72257597aa14c7231a7b1aaa29fce868f677;18
XOV;0x153ed9cc1b792979d2bde0bbf45cc2a7e436a5f9;18
XPA;0x90528aeb3a2b736b780fd1b6c478bb7e1d643170;18
XPAT;0xbb1fa4fdeb3459733bf67ebc6f893003fa976a82;18
XPN;0x3b9e094d56103611f0acefdab43182347ba60df4;18
XPR;0xd7efb00d12c2c13131fd319336fdf952525da2af;4
XPT;0x08aa0ed0040736dd28d4c8b16ab453b368248d19;18
XRT;0x7de91b204c1c737bcee6f000aaa6569cf7061cb7;9
XRUNE;0x69fa0fee221ad11012bab0fdb45d444d3d2ce71c;18
XSGD;0x70e8de73ce538da2beed35d14187f6959a8eca96;6
XTM;0xcd1faff6e578fa5cac469d2418c95671ba1a62fe;18
XTP;0x6368e1e18c4c419ddfc608a0bed1ccb87b9250fc;18
YAE;0x4ee438be38f8682abb089f2bfea48851c5e71eaf;18
YAM;0x0aacfbec6a24756c20d41914f2caba817c0d8521;18
YAXIS;0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73;18
YF-DAI;0xf4cd3d3fda8d7fd6c5a500203e38640a70bf9577;18
YFBT;0xf0a0f3a6fa6bed75345171a5ea18abcadf6453ba;18
YFI;0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e;18
YFII;0xa1d0e215a23d7030842fc67ce582a6afa3ccab83;18
YFIII;0x4be40bc9681d0a7c24a99b4c92f85b9053fc2a45;18
YFIVE;0xd3e8695d2bef061eab38b5ef526c0f714108119c;18
YFL;0x28cb7e841ee97947a86b06fa4090c8451f64c0be;18
YGG;0x25f8087ead173b73d6e8b84329989a8eea16cf73;18
YI12;0x03e4bdce611104289333f35c8177558b04cc99ff;18
YIELD;0xa8b61cff52564758a204f841e636265bebc8db9b;18
YLC;0x21d5678a62dfe63a47062469ebb2fac2817d8832;8
YLD;0xf94b5c5651c888d928439ab6514b93944eee6f48;18
YOP;0xae1eaae3f627aaca434127644371b67b18444051;8
YOUC;0x3d371413dd5489f3a04c07c0c2ce369c20986ceb;10
YSEC;0xeea9ae787f3a620072d13b2cdc8cabffb9c0ab96;18
YVS;0xec681f28f4561c2a9534799aa38e0d36a83cf478;18
ZAP;0x6781a0f84c7e9e846dcb84a9a5bd49333067b104;18
ZCN;0xb9ef770b6a5e12e45983c5d80545258aa38f3b78;10
ZDR;0xbdfa65533074b0b23ebc18c7190be79fa74b30c2;18
ZEE;0x2edf094db69d6dcd487f1b3db9febe2eec0dd4c5;18
ZEFU;0xb1e9157c2fdcc5a856c8da8b2d89b6c32b3c1229;18
ZEUS;0xe7e4279b80d319ede2889855135a22021baf0907;18
ZFL;0x19fffd124cd9089e21026d10da97f8cd6b442bff;8
ZIG;0x7bebd226154e865954a87650faefa8f485d36081;18
ZINC;0x4aac461c86abfa71e9d00d9a2cde8d74e4e1aeea;18
ZKS;0xe4815ae53b124e7263f08dcdbbb757d41ed658c6;18
ZLA;0xfd8971d5e8e1740ce2d0a84095fca4de729d0c16;18
ZLW;0x5319e86f0e41a06e49eb37046b8c11d78bcad68c;18
ZNT;0xe95990825aab1a7f0af4cc648f76a3bcc99f25b2;18
ZORA;0xd8e3fb3b08eba982f2754988d70d57edc0055ae6;9
ZPR;0xb5b8f5616fe42d5ceca3e87f3fddbdd8f496d760;18
ZSC;0x7a41e0517a5eca4fdbc7fbeba4d4c47b9ff6dc63;18
ZUC;0x6b4689e4514957699edeb2ee91c947f18e439806;18
ZUM;0xe0b9bcd54bf8a730ea5d3f1ffce0885e911a502c;8
ZUSD;0xc56c2b7e71b54d38aab6d52e94a04cbfa8f604fa;6
ZUT;0x83f873388cd14b83a9f47fabde3c9850b5c74548;18
ZXC;0x83e2be8d114f9661221384b3a50d24b96a5653f5;18
aEth;0xe95a203b1a91a908f9b9ce46459d101078c2c3cb;18
eRSDL;0x5218e472cfcfe0b64a064f055b43b4cdc9efd3a6;18
mAAPL;0xd36932143f6ebdedd872d5fb0651f4b72fd15a84;18
mAMZN;0x0cae9e4d663793c2a2a0b211c1cf4bbca2b9caa7;18
mBABA;0x56aa298a19c93c6801fdde870fa63ef75cc0af72;18
mIAU;0x1d350417d9787e000cc1b95d70e9536dcd91f373;18
mMSFT;0x41bbedd7286daab5910a1f15d12cbda839852bd7;18
mNFLX;0xc8d674114bac90148d11d3c1d33c61835a0f9dcd;18
mQQQ;0x13b02c8de71680e71f0820c996e4be43c2f57d15;18
mSLV;0x9d1555d8cb3c846bb4f7d5b1b1080872c3166676;18
mTSLA;0x21ca39943e91d704678f5d00b6616650f066fd63;18
mTWTR;0xedb0414627e6f1e3f082de65cd4f9c693d78cca9;18
mUSO;0x31c63146a635eb7465e5853020b39713ac356991;18
mVIXY;0xf72fcd9dcf0190923fadd44811e240ef4533fc86;18
onLEXpa;0x33384af34b03eaca63fd153f59589f504772b570;18
yTSLA;0x5322a3556f979ce2180b30e689a9436fddcb1021;18
REALU;0x553c7f9c780316fc1d34b8e14ac2465ab22a090b;0
rETH;0xae78736cd615f374d3085123a210448e74fc6393;18
BOB;0x7d8146cf21e8d7cbe46054e01588207b51198729;18
CLLN;0x146a292b0375e06e93ee07d50e39c989779170f5;18
GUNTHY;0x3684b581db1f94b721ee0022624329feb16ab653;18
BEAM;0x62d0a8458ed7719fdaf978fe5929c6d342b0bfce;18
